archive,image_L_0,regionmask_withskin_L_0,regionmask_withoutskin_L_0,string_eye,string_original_eye_x,string_original_eye_y,string_original_eye_z,float_blink,float_gaze_x_degree,float_gaze_y_degree,float_pupil_size,float_slippage_x,float_slippage_y,float_slippage_z,float_pupil_x,float_pupil_y,float_pupilellipse_major,float_pupilellipse_minor,float_pupilellipse_angle,float_iris_x,float_iris_y,float_irisellipse_major,float_irisellipse_minor,float_irisellipse_angle,float_eyeball_x,float_eyeball_y,float_eyeball_diameter
footage_image_data.zip,type_img_frame_0646.png,type_maskWithSkin_frame_0646.png,type_maskWithoutSkin_frame_0646.png,L,-62.55789995,121.06399536,307.75799751,0.818885,-29.590954,-1.0824752,0.41338056,1.4945569,1.1928734,-0.4489783,137.90681,115.53283,34.592567,40.21158,0.09559295,137.56978,116.63828,83.85223,100.57463,178.567,23.314962,13.004051,43.89234
footage_image_data.zip,type_img_frame_0647.png,type_maskWithSkin_frame_0647.png,type_maskWithoutSkin_frame_0647.png,L,-62.55789995,121.06399536,307.75799751,0.00197121,-27.777086,-3.3171527,0.36296162,0.5531699,0.13378777,2.0191152,132.8286,97.490486,32.452297,37.56559,178.38339,132.21344,98.42029,83.80596,99.11569,177.26723,21.431984,8.197385,43.2134
footage_image_data.zip,type_img_frame_0648.png,type_maskWithSkin_frame_0648.png,type_maskWithoutSkin_frame_0648.png,L,-62.55789995,121.06399536,307.75799751,0.66972935,-24.938704,-3.0096476,0.07247052,-2.2916472,6.2569304,-2.699977,106.77683,139.31299,23.385382,26.95101,172.23555,105.685036,140.7352,94.18888,110.796936,171.86368,15.592064,17.797363,47.73445
footage_image_data.zip,type_img_frame_0649.png,type_maskWithSkin_frame_0649.png,type_maskWithoutSkin_frame_0649.png,L,-62.55789995,121.06399536,307.75799751,0.97583413,-26.574791,-3.1414623,0.17566751,-2.7920194,3.5975666,0.03697843,102.417915,113.692474,26.056425,30.768381,175.72556,101.54709,114.93518,87.624954,105.3604,175.11653,14.645409,11.970671,45.580578
footage_image_data.zip,type_img_frame_0650.png,type_maskWithSkin_frame_0650.png,type_maskWithoutSkin_frame_0650.png,L,-62.55789995,121.06399536,307.75799751,0.17065763,-25.911194,-2.942522,0.36145172,-3.2765303,8.715452,-3.6748443,92.30671,150.01558,37.449905,44.23976,172.19548,91.714294,151.35324,96.20071,116.365105,171.52296,13.19449,20.178757,49.734894
footage_image_data.zip,type_img_frame_0651.png,type_maskWithSkin_frame_0651.png,type_maskWithoutSkin_frame_0651.png,L,-62.55789995,121.06399536,307.75799751,0.85606587,-24.598974,-1.6622896,0.46310678,-3.6440494,2.439696,3.4296436,98.22002,81.743355,38.33804,44.073666,1.6370649,97.59425,82.75165,88.09494,103.92044,1.1606027,13.0293045,5.117194,44.8558
footage_image_data.zip,type_img_frame_0652.png,type_maskWithSkin_frame_0652.png,type_maskWithoutSkin_frame_0652.png,L,-62.55789995,121.06399536,307.75799751,0.5717476,-24.347101,-2.8837066,0.13054645,4.376175,3.1419766,-3.3993294,170.79126,144.22638,25.821339,27.931927,166.13445,169.94794,145.71408,94.265656,104.722305,168.62735,29.486353,19.023975,45.506584
footage_image_data.zip,type_img_frame_0653.png,type_maskWithSkin_frame_0653.png,type_maskWithoutSkin_frame_0653.png,L,-62.55789995,121.06399536,307.75799751,0.15534079,-24.40542,-3.5549283,0.24241465,1.9619818,1.8573709,0.9901801,149.19165,106.12967,29.531723,32.71616,175.41878,148.29214,107.21984,90.84827,102.39529,174.85638,24.408794,10.1094055,44.58702
footage_image_data.zip,type_img_frame_0654.png,type_maskWithSkin_frame_0654.png,type_maskWithoutSkin_frame_0654.png,L,-62.55789995,121.06399536,307.75799751,0.65161717,-25.20362,-3.012334,0.4935831,4.6457157,2.7913487,-0.4229546,171.5276,117.902824,41.468987,45.42186,173.42816,171.12529,118.966866,93.28155,103.95512,174.03424,29.982658,12.9301815,45.239914
footage_image_data.zip,type_img_frame_0655.png,type_maskWithSkin_frame_0655.png,type_maskWithoutSkin_frame_0655.png,L,-62.55789995,121.06399536,307.75799751,0.35145727,-24.458954,-2.9416273,0.45707864,3.5655327,3.9885297,3.0529678,162.94586,86.076355,40.922703,44.603012,0.6182619,162.5321,86.97265,95.46449,106.42274,0.4385525,27.948778,5.6800528,46.133976
footage_image_data.zip,type_img_frame_0656.png,type_maskWithSkin_frame_0656.png,type_maskWithoutSkin_frame_0656.png,L,-62.55789995,121.06399536,307.75799751,0.8298586,-21.888195,-3.1344097,0.10587516,-3.0599506,9.737753,-1.7121266,99.99837,130.99419,27.14516,30.872858,172.37599,98.63729,132.46198,103.931206,119.13741,172.24963,13.685379,15.77003,50.8667
footage_image_data.zip,type_img_frame_0657.png,type_maskWithSkin_frame_0657.png,type_maskWithoutSkin_frame_0657.png,L,-62.55789995,121.06399536,307.75799751,0.62969506,-23.322598,-3.7412791,0.1992745,-1.79679,3.0200038,3.6843665,116.55948,81.985435,27.975159,31.491488,177.86894,115.48381,82.9121,91.5337,104.89604,178.15381,16.814947,4.5260196,45.358006
footage_image_data.zip,type_img_frame_0658.png,type_maskWithSkin_frame_0658.png,type_maskWithoutSkin_frame_0658.png,L,-62.55789995,121.06399536,307.75799751,0.81714517,-22.8035,-1.6493528,0.30158767,-0.12987386,4.497883,-1.2997265,131.37152,123.99841,33.84752,37.597805,175.78404,130.48892,125.25381,95.53952,107.56826,175.30905,20.281736,14.727965,46.498245
footage_image_data.zip,type_img_frame_0659.png,type_maskWithSkin_frame_0659.png,type_maskWithoutSkin_frame_0659.png,L,-62.55789995,121.06399536,307.75799751,0.7397186,-22.968973,-0.2502155,0.39049685,-4.948552,3.8882046,0.288103,87.0061,107.52298,36.601963,41.587822,2.0722373,86.21597,108.620995,91.36763,106.62744,0.54448634,10.20672,11.421482,46.01681
footage_image_data.zip,type_img_frame_0660.png,type_maskWithSkin_frame_0660.png,type_maskWithoutSkin_frame_0660.png,L,-62.55789995,121.06399536,307.75799751,0.32768875,-21.75706,-1.3089353,0.02158409,2.5247147,3.7615194,-4.815695,157.95206,155.32166,21.383682,23.3204,159.34178,156.72418,156.9569,96.776955,106.48443,169.4793,25.775663,22.010107,45.970863
footage_image_data.zip,type_img_frame_0661.png,type_maskWithSkin_frame_0661.png,type_maskWithoutSkin_frame_0661.png,L,-62.55789995,121.06399536,307.75799751,0.86240876,-22.934626,-3.7344646,0.14510205,4.371282,5.3262215,4.666466,173.35062,71.1292,27.848597,30.244928,2.5494626,172.37863,72.12265,99.897934,109.46132,1.9035469,29.887314,2.0566468,47.1571
footage_image_data.zip,type_img_frame_0662.png,type_maskWithSkin_frame_0662.png,type_maskWithoutSkin_frame_0662.png,L,-62.55789995,121.06399536,307.75799751,0.42714328,-23.343924,-1.47781,0.3024178,0.9524425,7.3485637,-1.1600844,139.45778,122.58424,35.821518,39.583508,176.77724,138.67476,123.9235,100.754906,113.40743,176.34288,22.752808,14.470785,48.794918
footage_image_data.zip,type_img_frame_0663.png,type_maskWithSkin_frame_0663.png,type_maskWithoutSkin_frame_0663.png,L,-62.55789995,121.06399536,307.75799751,0.5753298,-22.300636,-0.7079503,0.33210954,2.3868618,5.6178546,2.3758867,155.27238,87.9838,36.57861,39.809982,4.4268475,154.4997,89.17746,99.76797,109.952354,4.4981546,25.703247,6.8993783,47.379967
footage_image_data.zip,type_img_frame_0664.png,type_maskWithSkin_frame_0664.png,type_maskWithoutSkin_frame_0664.png,L,-62.55789995,121.06399536,307.75799751,0.49848098,-19.390203,-3.0848975,0.19734824,-0.7213877,4.101617,-2.5035708,131.29515,137.22543,29.521296,32.142517,168.25836,130.09972,138.45357,97.76896,107.169945,168.78603,19.053282,17.236494,46.22734
footage_image_data.zip,type_img_frame_0665.png,type_maskWithSkin_frame_0665.png,type_maskWithoutSkin_frame_0665.png,L,-62.55789995,121.06399536,307.75799751,0.24367902,-20.745789,-1.3314064,0.19330128,-0.18467556,8.710045,1.9803056,131.65234,90.9349,32.071598,34.669422,5.471506,130.6475,92.214424,105.61389,116.91345,1.9007318,20.292278,7.4030643,49.98692
footage_image_data.zip,type_img_frame_0666.png,type_maskWithSkin_frame_0666.png,type_maskWithoutSkin_frame_0666.png,L,-62.55789995,121.06399536,307.75799751,0.50218195,-20.84995,-0.9391561,0.37174565,-2.375266,9.550586,-0.6935645,108.30014,117.21595,41.125183,45.438488,0.100503854,107.49457,118.561134,105.58592,118.87074,178.12,15.291061,13.404882,50.69595
footage_image_data.zip,type_img_frame_0667.png,type_maskWithSkin_frame_0667.png,type_maskWithoutSkin_frame_0667.png,L,-62.55789995,121.06399536,307.75799751,0.6959227,-19.543724,-0.5360059,0.34767947,-4.961679,7.3383174,4.645775,87.26714,64.304695,38.152905,42.47778,6.909327,86.196045,65.471535,101.10709,114.40298,5.578223,9.715065,1.6618482,48.778618
footage_image_data.zip,type_img_frame_0668.png,type_maskWithSkin_frame_0668.png,type_maskWithoutSkin_frame_0668.png,L,-62.55789995,121.06399536,307.75799751,0.20939264,-18.684809,-1.943853,0.06291037,3.273569,0.56734824,-1.441824,169.03148,125.24537,22.577951,23.551214,177.10432,167.6145,126.59277,94.608574,100.67389,172.23955,26.90072,14.983552,43.713535
footage_image_data.zip,type_img_frame_0669.png,type_maskWithSkin_frame_0669.png,type_maskWithoutSkin_frame_0669.png,L,-62.55789995,121.06399536,307.75799751,0.6012991,-18.882378,-0.7128318,0.09889633,2.9361103,6.2693734,2.799964,166.24297,83.314835,26.494621,28.513866,8.4131565,164.92888,84.70608,104.52487,111.707115,7.237864,26.973568,5.8870473,47.896194
footage_image_data.zip,type_img_frame_0670.png,type_maskWithSkin_frame_0670.png,type_maskWithoutSkin_frame_0670.png,L,-62.55789995,121.06399536,307.75799751,0.34775156,-19.781397,-2.4237733,0.2683414,4.691695,3.6708229,-2.50931,180.36934,136.07677,33.488205,35.141148,169.87724,179.50436,137.35504,99.78827,106.2267,167.73158,30.254301,17.225826,45.87314
footage_image_data.zip,type_img_frame_0671.png,type_maskWithSkin_frame_0671.png,type_maskWithoutSkin_frame_0671.png,L,-62.55789995,121.06399536,307.75799751,0.30562583,-18.241966,-0.46153,0.32651073,0.04355043,1.7728332,3.0317218,140.80527,83.79195,34.69151,36.916603,4.0012665,139.71208,84.945175,95.46048,103.07596,6.375704,20.578846,6.02071,44.536713
footage_image_data.zip,type_img_frame_0672.png,type_maskWithSkin_frame_0672.png,type_maskWithoutSkin_frame_0672.png,L,-62.55789995,121.06399536,307.75799751,0.6177793,-16.497892,-0.0726566,0.24162345,-2.2892025,7.263996,-1.2919663,118.61816,121.65676,34.237324,36.507034,2.727388,117.255165,123.15688,105.932205,114.005264,178.88715,15.628352,14.759926,48.701523
footage_image_data.zip,type_img_frame_0673.png,type_maskWithSkin_frame_0673.png,type_maskWithoutSkin_frame_0673.png,L,-62.55789995,121.06399536,307.75799751,0.9378727,-16.121843,-1.8923837,0.03833488,-0.25790596,7.3205357,0.87892836,139.59221,103.29093,24.377539,25.739504,178.58302,137.83539,104.610855,107.36108,114.180176,177.78268,20.096664,9.97478,48.772064
footage_image_data.zip,type_img_frame_0674.png,type_maskWithSkin_frame_0674.png,type_maskWithoutSkin_frame_0674.png,L,-62.55789995,121.06399536,307.75799751,0.5362756,-16.692423,-0.2187332,0.43594244,-0.6333453,1.4823531,-1.560653,137.0014,124.12548,39.68336,41.844448,1.5714558,135.94817,125.333115,95.95531,102.5225,178.03156,19.215609,15.217566,44.332684
footage_image_data.zip,type_img_frame_0675.png,type_maskWithSkin_frame_0675.png,type_maskWithoutSkin_frame_0675.png,L,-62.55789995,121.06399536,307.75799751,0.02956385,-17.868498,-0.17120019,0.26506427,-1.2759485,9.344207,1.7001779,124.80853,91.54172,36.582508,39.610565,2.2255645,123.70255,92.81752,109.34108,118.811386,3.8978844,17.82824,7.952073,50.549446
footage_image_data.zip,type_img_frame_0676.png,type_maskWithSkin_frame_0676.png,type_maskWithoutSkin_frame_0676.png,L,-62.55789995,121.06399536,307.75799751,0.29947156,-15.924798,-0.571427,0.0071819,2.3519952,9.523033,-0.9969497,165.71164,119.45018,23.87449,25.340715,175.05054,164.12578,121.10625,113.83295,119.124695,177.70331,26.13394,14.111902,50.656788
footage_image_data.zip,type_img_frame_0677.png,type_maskWithSkin_frame_0677.png,type_maskWithoutSkin_frame_0677.png,L,-62.55789995,121.06399536,307.75799751,0.76013684,-15.901036,-1.0942756,0.23123579,2.5661523,6.83101,2.5105243,167.28252,86.46683,34.134285,35.83194,1.3612964,165.96657,87.59082,108.036095,113.22098,6.3128357,26.248528,6.4518356,48.37315
footage_image_data.zip,type_img_frame_0678.png,type_maskWithSkin_frame_0678.png,type_maskWithoutSkin_frame_0678.png,L,-62.55789995,121.06399536,307.75799751,0.65331113,-17.672876,-1.3104175,0.36255646,3.7522392,7.8233967,-1.7404387,175.96169,128.21944,41.313534,43.32852,174.15154,175.09146,129.54608,109.47579,115.0437,173.01419,29.014687,15.756517,49.182415
footage_image_data.zip,type_img_frame_0679.png,type_maskWithSkin_frame_0679.png,type_maskWithoutSkin_frame_0679.png,L,-62.55789995,121.06399536,307.75799751,0.89879674,-15.455718,-2.2848487,0.31782976,3.0613623,4.26248,3.0509026,172.1559,84.771736,36.667065,38.47621,1.9428728,170.96838,85.79512,103.54613,108.02095,4.141559,26.952017,5.647112,46.344784
footage_image_data.zip,type_img_frame_0680.png,type_maskWithSkin_frame_0680.png,type_maskWithoutSkin_frame_0680.png,L,-62.55789995,121.06399536,307.75799751,0.32544348,-13.322316,-3.962661,0.23425956,-4.8998175,2.8746645,-2.7471912,103.04869,140.5369,31.629398,32.96081,163.325,101.4793,141.69482,98.89663,105.234764,164.19102,10.52514,17.671944,45.302677
footage_image_data.zip,type_img_frame_0681.png,type_maskWithSkin_frame_0681.png,type_maskWithoutSkin_frame_0681.png,L,-62.55789995,121.06399536,307.75799751,0.90492344,-14.0156145,-1.5519108,0.14218327,-3.3659666,0.0621208,4.0376735,118.166756,77.56911,25.834604,27.51264,7.4192834,116.52755,78.62512,94.60868,100.40276,3.2429383,13.875696,4.2627068,43.37509
footage_image_data.zip,type_img_frame_0682.png,type_maskWithSkin_frame_0682.png,type_maskWithoutSkin_frame_0682.png,L,-62.55789995,121.06399536,307.75799751,0.60083467,-14.755286,-0.41968337,0.48038113,-1.1871352,4.2853904,-0.4744145,133.48439,114.64061,44.20519,46.096848,177.61464,132.40114,115.83923,102.229576,107.87871,0.03154216,18.082756,13.005827,46.351295
footage_image_data.zip,type_img_frame_0683.png,type_maskWithSkin_frame_0683.png,type_maskWithoutSkin_frame_0683.png,L,-62.55789995,121.06399536,307.75799751,0.31611058,-13.075821,-0.21448071,0.4319095,-0.08509191,8.277412,4.105642,145.33557,67.956184,45.83608,47.753727,14.586454,144.05911,69.17272,111.84101,117.081726,12.307808,20.514688,2.6838055,49.586185
footage_image_data.zip,type_img_frame_0684.png,type_maskWithSkin_frame_0684.png,type_maskWithoutSkin_frame_0684.png,L,-62.55789995,121.06399536,307.75799751,0.7800302,-13.423447,-1.3198283,0.02510728,2.9363306,8.450262,-4.6906614,175.6966,157.81853,24.584044,25.558905,159.00667,173.95471,159.54468,113.04704,117.22754,159.60225,27.302727,22.401173,49.737595
footage_image_data.zip,type_img_frame_0685.png,type_maskWithSkin_frame_0685.png,type_maskWithoutSkin_frame_0685.png,L,-62.55789995,121.06399536,307.75799751,0.15441042,-13.7376,-1.5137002,0.03846954,3.8702252,5.791539,3.5615528,183.25294,77.52773,24.393377,24.923523,19.435467,181.72469,78.71693,107.83422,111.28302,11.654903,28.918524,4.3301816,47.523674
footage_image_data.zip,type_img_frame_0686.png,type_maskWithSkin_frame_0686.png,type_maskWithoutSkin_frame_0686.png,L,-62.55789995,121.06399536,307.75799751,0.39669907,-12.488303,-2.354488,0.2651527,2.370831,1.886557,-0.39737117,169.9939,116.82977,33.15616,34.15184,167.5106,168.58766,118.06273,100.684395,103.2838,170.36508,25.268267,12.895463,44.60834
footage_image_data.zip,type_img_frame_0687.png,type_maskWithSkin_frame_0687.png,type_maskWithoutSkin_frame_0687.png,L,-62.55789995,121.06399536,307.75799751,0.6791345,-14.512653,-2.1087637,0.34249637,1.1475759,2.8975222,0.2568164,155.9107,110.568054,37.032883,38.519566,177.75603,154.73207,111.69938,100.867096,105.141754,176.44615,22.873005,11.540655,45.320976
footage_image_data.zip,type_img_frame_0688.png,type_maskWithSkin_frame_0688.png,type_maskWithoutSkin_frame_0688.png,L,-62.55789995,121.06399536,307.75799751,0.466941,-10.909414,-3.452009,0.10285895,-4.9784,1.8487796,-4.6160593,107.16778,156.00471,25.369114,26.4043,157.82216,105.17885,157.34822,98.60452,103.55734,160.65265,10.495484,21.358898,44.598557
footage_image_data.zip,type_img_frame_0689.png,type_maskWithSkin_frame_0689.png,type_maskWithoutSkin_frame_0689.png,L,-62.55789995,121.06399536,307.75799751,0.5331073,-10.426927,-0.7686458,0.05922973,-3.7409365,3.4522486,1.7709337,117.712906,94.51714,24.45339,24.842669,172.33011,115.7219,95.773605,102.767975,106.62251,2.5191278,12.830011,8.390505,45.740505
footage_image_data.zip,type_img_frame_0690.png,type_maskWithSkin_frame_0690.png,type_maskWithoutSkin_frame_0690.png,L,-62.55789995,121.06399536,307.75799751,0.8992223,-9.796516,-1.7984455,0.44135138,-3.0929456,2.4989471,-2.9019678,124.6256,138.77725,41.760303,43.117996,170.00887,123.22246,139.88461,101.520996,104.787125,168.23428,14.237698,17.966528,45.03947
footage_image_data.zip,type_img_frame_0691.png,type_maskWithSkin_frame_0691.png,type_maskWithoutSkin_frame_0691.png,L,-62.55789995,121.06399536,307.75799751,0.8784669,-9.902593,-1.7760651,0.33977005,-3.1271574,1.0768654,1.0567273,125.261246,103.44815,36.22239,37.186348,176.65628,123.646095,104.48248,98.977005,102.179375,176.63821,14.272775,10.026321,44.049397
footage_image_data.zip,type_img_frame_0692.png,type_maskWithSkin_frame_0692.png,type_maskWithoutSkin_frame_0692.png,L,-62.55789995,121.06399536,307.75799751,0.37379396,-11.161758,-0.00124435,0.10257293,4.005651,9.696673,-2.5024993,190.95784,134.11005,30.229818,30.672781,5.495353,189.2217,135.78326,118.34805,120.169426,167.63676,29.961197,17.567278,50.806984
footage_image_data.zip,type_img_frame_0693.png,type_maskWithSkin_frame_0693.png,type_maskWithoutSkin_frame_0693.png,L,-62.55789995,121.06399536,307.75799751,0.4644598,-9.055509,-0.3688233,0.03958831,3.6918197,0.76382864,0.47648522,186.64565,106.345116,22.450888,23.052187,45.030407,184.93439,107.68048,100.58667,101.512024,9.14965,27.749006,11.181694,43.84638
footage_image_data.zip,type_img_frame_0694.png,type_maskWithSkin_frame_0694.png,type_maskWithoutSkin_frame_0694.png,L,-62.55789995,121.06399536,307.75799751,0.9024258,-10.488506,-2.8121836,0.4539612,2.4109654,8.817464,-1.0312107,174.80939,123.90316,48.346256,49.243343,168.7094,173.58917,125.14713,115.881966,118.10404,161.03856,26.176327,14.189121,50.03143
footage_image_data.zip,type_img_frame_0695.png,type_maskWithSkin_frame_0695.png,type_maskWithoutSkin_frame_0695.png,L,-62.55789995,121.06399536,307.75799751,0.598118,-11.641036,-1.5282874,0.42948616,3.2306447,2.84641,0.7378908,179.04227,105.43864,41.79232,42.677048,4.5170794,177.82727,106.51565,103.30834,105.3385,179.65974,27.124193,10.557249,45.284344
footage_image_data.zip,type_img_frame_0696.png,type_maskWithSkin_frame_0696.png,type_maskWithoutSkin_frame_0696.png,L,-62.55789995,121.06399536,307.75799751,0.32142168,-8.4319515,-1.40576,0.24727584,-4.724788,1.617327,-2.8089714,113.047905,136.96504,32.316536,33.29597,169.95885,111.164925,138.20807,100.18378,103.292145,169.14316,11.045335,17.722145,44.403233
footage_image_data.zip,type_img_frame_0697.png,type_maskWithSkin_frame_0697.png,type_maskWithoutSkin_frame_0697.png,L,-62.55789995,121.06399536,307.75799751,0.26948208,-8.114191,-0.39363188,0.19477399,-3.5146098,3.285824,0.5869253,123.15984,104.91929,30.792316,31.71363,7.444708,121.31165,106.13202,103.84928,106.24963,1.9388645,13.321192,10.841628,45.607628
footage_image_data.zip,type_img_frame_0698.png,type_maskWithSkin_frame_0698.png,type_maskWithoutSkin_frame_0698.png,L,-62.55789995,121.06399536,307.75799751,0.8361054,-8.937237,-3.952405,0.42268834,-2.5931823,5.9374747,-2.853228,128.60623,143.0126,43.809822,44.966606,152.95274,127.00348,144.1135,108.37254,111.75991,155.67885,15.056633,18.093935,47.624355
footage_image_data.zip,type_img_frame_0699.png,type_maskWithSkin_frame_0699.png,type_maskWithoutSkin_frame_0699.png,L,-62.55789995,121.06399536,307.75799751,0.77878225,-8.655136,-3.9493475,0.2695767,-4.1132674,0.6188057,1.0932021,118.81993,106.36651,32.542225,33.803364,169.67076,117.02566,107.26571,98.42358,101.53308,166.4528,12.360664,9.98541,43.7645
footage_image_data.zip,type_img_frame_0700.png,type_maskWithSkin_frame_0700.png,type_maskWithoutSkin_frame_0700.png,L,-62.55789995,121.06399536,307.75799751,0.04276331,-6.98881,-3.8001823,0.12673102,1.283102,0.62710875,-2.8081772,168.52171,139.9375,26.596525,26.843983,164.43585,166.72516,141.2565,99.921196,101.4475,141.9622,22.992603,17.659643,43.76069
footage_image_data.zip,type_img_frame_0701.png,type_maskWithSkin_frame_0701.png,type_maskWithoutSkin_frame_0701.png,L,-62.55789995,121.06399536,307.75799751,0.4502906,-6.7094445,-2.7373686,0.11616413,4.4073343,0.6690765,3.927198,196.29453,79.641106,26.259481,26.536203,167.17847,194.4706,80.741425,101.06487,101.83259,32.039047,29.155485,4.385448,43.78225
footage_image_data.zip,type_img_frame_0702.png,type_maskWithSkin_frame_0702.png,type_maskWithoutSkin_frame_0702.png,L,-62.55789995,121.06399536,307.75799751,0.24497831,-7.1603365,-0.8623806,0.43496546,3.9529555,0.640477,-2.711858,191.17363,135.18921,41.04631,41.33058,163.39873,189.78568,136.30486,100.95056,101.61158,153.58107,28.258205,17.473606,43.75822
footage_image_data.zip,type_img_frame_0703.png,type_maskWithSkin_frame_0703.png,type_maskWithoutSkin_frame_0703.png,L,-62.55789995,121.06399536,307.75799751,0.8281271,-7.1852584,-1.6701977,0.37105295,2.5157363,6.4916224,1.4247185,180.74872,97.9928,42.482803,42.931374,19.776611,179.21553,99.133514,112.25765,113.05289,9.4974985,26.10873,8.851491,48.068703
footage_image_data.zip,type_img_frame_0704.png,type_maskWithSkin_frame_0704.png,type_maskWithoutSkin_frame_0704.png,L,-62.55789995,121.06399536,307.75799751,0.56231844,-4.957,-2.0290043,0.23039187,-0.67787945,6.8264093,-1.5010154,153.59352,126.911766,35.225662,35.876728,158.50021,151.5725,128.26067,112.79679,113.70494,162.45811,19.18103,15.20513,48.337856
footage_image_data.zip,type_img_frame_0705.png,type_maskWithSkin_frame_0705.png,type_maskWithoutSkin_frame_0705.png,L,-62.55789995,121.06399536,307.75799751,0.01641744,-5.399026,-0.991787,0.08775455,-4.160467,1.4697245,0.5447259,122.77206,106.50764,25.079546,25.692368,168.86508,120.62543,107.81172,101.605896,102.93838,178.42555,12.181181,11.013514,44.29121
footage_image_data.zip,type_img_frame_0706.png,type_maskWithSkin_frame_0706.png,type_maskWithoutSkin_frame_0706.png,L,-62.55789995,121.06399536,307.75799751,0.61896485,-3.8773437,-0.22940777,0.38538754,-4.3880024,6.1426053,-1.0355617,119.40236,119.53907,43.012497,43.272984,11.066923,117.35472,120.87597,111.32898,112.349045,176.96347,11.175196,14.187941,47.80067
footage_image_data.zip,type_img_frame_0707.png,type_maskWithSkin_frame_0707.png,type_maskWithoutSkin_frame_0707.png,L,-62.55789995,121.06399536,307.75799751,0.03552887,-4.5993686,-0.741337,0.4570716,-3.95756,8.585675,0.89908737,120.47918,100.8928,48.72034,49.276962,10.692513,118.51614,102.063126,116.57777,118.007256,1.2999855,11.811873,9.844833,49.856464
footage_image_data.zip,type_img_frame_0708.png,type_maskWithSkin_frame_0708.png,type_maskWithoutSkin_frame_0708.png,L,-62.55789995,121.06399536,307.75799751,0.8446404,-5.9076166,-0.54470444,0.21598747,1.1406935,2.7396128,-4.3540645,169.12854,149.9876,32.20032,32.469315,154.28453,167.2485,151.39162,104.37825,105.47967,158.11359,22.851974,20.935602,45.205994
footage_image_data.zip,type_img_frame_0709.png,type_maskWithSkin_frame_0709.png,type_maskWithoutSkin_frame_0709.png,L,-62.55789995,121.06399536,307.75799751,0.89581573,-4.2455053,-3.6259618,0.03927997,4.3156133,7.2006316,4.3185177,204.28511,72.17879,25.554722,26.1512,46.127224,202.02544,73.37104,114.42876,115.34698,37.19343,30.149958,2.4347956,48.654305
footage_image_data.zip,type_img_frame_0710.png,type_maskWithSkin_frame_0710.png,type_maskWithoutSkin_frame_0710.png,L,-62.55789995,121.06399536,307.75799751,0.71782315,-3.1102061,-3.1070416,0.32355443,1.0190775,4.772317,-0.9990525,172.54274,123.6561,38.875088,39.01418,117.76235,170.70302,124.852104,109.029755,109.47341,136.75664,22.741457,14.109779,46.714798
footage_image_data.zip,type_img_frame_0711.png,type_maskWithSkin_frame_0711.png,type_maskWithoutSkin_frame_0711.png,L,-62.55789995,121.06399536,307.75799751,0.5495871,-3.633393,-1.1170712,0.38301495,2.1692848,8.531652,3.0035474,184.2532,80.16648,45.208885,45.532402,46.46842,182.35667,81.36226,117.536064,118.172165,35.964565,25.604752,5.11342,49.79314
footage_image_data.zip,type_img_frame_0712.png,type_maskWithSkin_frame_0712.png,type_maskWithoutSkin_frame_0712.png,L,-62.55789995,121.06399536,307.75799751,0.06891524,-1.2199078,-2.7953033,0.12072931,-1.0954155,2.1035564,-0.27769697,156.22957,116.486244,27.433342,27.508457,93.27082,153.8604,117.61469,104.01299,104.1719,122.49066,18.30784,12.6470585,44.758705
footage_image_data.zip,type_img_frame_0713.png,type_maskWithSkin_frame_0713.png,type_maskWithoutSkin_frame_0713.png,L,-62.55789995,121.06399536,307.75799751,0.12001169,-0.24869066,-3.5402677,0.07680158,-4.4936566,4.4586716,0.78367347,125.84593,107.427704,26.289076,26.59292,63.07338,123.18379,108.77493,108.27948,108.93523,136.04594,11.170547,10.3752365,46.507652
footage_image_data.zip,type_img_frame_0714.png,type_maskWithSkin_frame_0714.png,type_maskWithoutSkin_frame_0714.png,L,-62.55789995,121.06399536,307.75799751,0.8367923,-1.26507,-3.28647,0.25831488,-0.20798199,8.407697,-1.0253615,164.42725,124.60061,38.199852,38.41031,20.712788,162.16351,125.811775,117.143394,117.465256,120.408325,20.251524,14.176021,49.67476
footage_image_data.zip,type_img_frame_0715.png,type_maskWithSkin_frame_0715.png,type_maskWithoutSkin_frame_0715.png,L,-62.55789995,121.06399536,307.75799751,0.64689493,-2.5616224,-1.9020437,0.4156993,-0.40544495,6.158369,1.9941248,159.94762,92.98699,44.8598,44.862213,54.435947,158.088,94.0668,112.06172,112.60131,7.1076064,19.764359,7.6536584,47.818985
footage_image_data.zip,type_img_frame_0716.png,type_maskWithSkin_frame_0716.png,type_maskWithoutSkin_frame_0716.png,L,-62.55789995,121.06399536,307.75799751,0.41002676,-1.6798381,-1.6491842,0.23599239,2.2882125,8.204397,-3.2426898,188.86453,144.09494,37.10655,37.108253,104.90721,186.64009,145.51477,116.75739,117.34155,114.33911,25.831268,19.136452,49.49555
footage_image_data.zip,type_img_frame_0717.png,type_maskWithSkin_frame_0717.png,type_maskWithoutSkin_frame_0717.png,L,-62.55789995,121.06399536,307.75799751,0.9262342,-2.476726,-3.5095901,0.06685376,3.6204898,0.37144622,3.1744266,195.55684,87.55315,23.981144,24.174055,33.831017,193.4368,88.56081,100.8723,101.398315,51.101006,27.56964,5.9142036,43.587116
